median,log_freq
1.4163843799180051e+45,14.63
1.4208222361031591e+45,14.632
1.4252619275512168e+45,14.634
1.4296421663548756e+45,14.636
1.433519140060305e+45,14.638
1.4363351113386862e+45,14.64
1.439378345143765e+45,14.642
1.443003458095993e+45,14.644
1.4472216948289425e+45,14.646
1.451986706788999e+45,14.648
1.4563587178658087e+45,14.65
1.460468663123621e+45,14.652
1.4657572690118435e+45,14.654
1.4716953933329735e+45,14.656
1.4685794624573335e+45,14.658
1.4615001909632024e+45,14.66
1.4665841152125033e+45,14.662
1.4726240157871934e+45,14.664
1.477281818470451e+45,14.666
1.4843985882594364e+45,14.668
1.484862325460641e+45,14.67
1.487621713696657e+45,14.672
1.4906224607014247e+45,14.674
1.491660033009675e+45,14.676
1.4911937706956293e+45,14.678
1.4896956617637956e+45,14.68
1.493495220489643e+45,14.682
1.5019326524920805e+45,14.684
1.5063520788742664e+45,14.686
1.507848677584444e+45,14.688
1.5107825536243962e+45,14.69
1.5189352344852013e+45,14.692
1.5253076331769506e+45,14.694
1.5235730524116978e+45,14.696
1.5219103082332244e+45,14.698
1.5244873812100573e+45,14.7
1.527740154178362e+45,14.702
1.526587522578093e+45,14.704
1.5214778028223476e+45,14.706
1.524467566702817e+45,14.708
1.5386485936529473e+45,14.71
1.551890442928149e+45,14.712
1.543261502259512e+45,14.714
1.542954110176329e+45,14.716
1.539704184752794e+45,14.718
1.5366745044177057e+45,14.72
1.5387661122356257e+45,14.722
1.5413442069339144e+45,14.724
1.5422612560422646e+45,14.726
1.5390734905964875e+45,14.728
1.540100129825756e+45,14.73
1.5452013532828525e+45,14.732
1.5503192266993414e+45,14.734
1.550584144030114e+45,14.736
1.550730894853451e+45,14.738
1.5537906162638627e+45,14.74
1.558954175376911e+45,14.742
1.5632162091612022e+45,14.744
1.5666597540310306e+45,14.746
1.5705083025207126e+45,14.748
1.572370735763202e+45,14.75
1.571324572117661e+45,14.752
1.5691342705386304e+45,14.754
1.563755586412137e+45,14.756
1.5652879685576355e+45,14.758
1.5552452281650267e+45,14.76
1.5529075116950052e+45,14.762
1.5562554965334642e+45,14.764
1.5627785695316283e+45,14.766
1.5693301028357484e+45,14.768
1.5723072477533115e+45,14.77
1.570327446922108e+45,14.772
1.568762166855534e+45,14.774
1.5675489475740653e+45,14.776
1.5664621329388672e+45,14.778
1.571504534164872e+45,14.78
1.5765921052689885e+45,14.782
1.5785768634029378e+45,14.784
1.5694563523539383e+45,14.786
1.541432842717432e+45,14.788
1.526590694863226e+45,14.79
1.5731806160928425e+45,14.792
1.5822326886556615e+45,14.794
1.5881133624688765e+45,14.796
1.5855575063074467e+45,14.798
1.5829460709741973e+45,14.8
1.5802791108746182e+45,14.802
1.5788624016285958e+45,14.804
1.5821171318902284e+45,14.806
1.5858154282871564e+45,14.808
1.584663638513341e+45,14.81
1.587405831625045e+45,14.812
1.592081639253679e+45,14.814
1.6015170097896375e+45,14.816
1.600058839085192e+45,14.818
1.6001803686677336e+45,14.82
1.6029124674235015e+45,14.822
1.6044242918246104e+45,14.824
1.6006520259824246e+45,14.826
1.600149876939765e+45,14.828
1.5993148970173044e+45,14.83
1.5951258017352826e+45,14.832
1.5921826752151117e+45,14.834
1.5926112927541543e+45,14.836
1.5869146041946757e+45,14.838
1.5767107088564635e+45,14.84
1.587303320518979e+45,14.842
1.598121862003231e+45,14.844
1.610845145025138e+45,14.846
1.6157950331280097e+45,14.848
1.613427721469406e+45,14.85
1.6162824953683045e+45,14.852
1.6159370341037532e+45,14.854
1.6145847272015996e+45,14.856
1.6133867919130876e+45,14.858
1.611855938288061e+45,14.86
1.6114323469737348e+45,14.862
1.617077191374582e+45,14.864
1.6141813364099836e+45,14.866
1.628444188422362e+45,14.868
1.6363930145770978e+45,14.87
1.6426631625121403e+45,14.872
1.5970232173723472e+45,14.874
1.5763407382137445e+45,14.876
1.571674906068657e+45,14.878
1.5833360181098315e+45,14.88
1.598803316798442e+45,14.882
1.6146847670741014e+45,14.884
1.6202783245038805e+45,14.886
1.6224208610359232e+45,14.888
1.624702261079169e+45,14.89
1.626494411775335e+45,14.892
1.6262902417714415e+45,14.894
1.629098796176973e+45,14.896
1.629876658998903e+45,14.898
1.6275469323062244e+45,14.9
1.6244581332185977e+45,14.902
1.6122147788702268e+45,14.904
1.5980489544515345e+45,14.906
1.603884544763396e+45,14.908
1.6057330080104845e+45,14.91
1.6101238924507304e+45,14.912
1.6143437687162358e+45,14.914
1.6185752000708874e+45,14.916
1.622284572890293e+45,14.918
1.6248689400210805e+45,14.92
1.6274435744647667e+45,14.922
1.6297246189644575e+45,14.924
1.626270155863742e+45,14.926
1.632186908704007e+45,14.928
1.6342848742560766e+45,14.93
1.6355258115243463e+45,14.932
1.6396437469359308e+45,14.934
1.643765406248197e+45,14.936
1.6478907266472113e+45,14.938
1.6503141044891936e+45,14.94
1.6525125170128604e+45,14.942
1.65200523494558e+45,14.944
1.6590571134829692e+45,14.946
1.6645673319219184e+45,14.948
1.6700291770970398e+45,14.95
1.676498410875254e+45,14.952
1.6806343452651453e+45,14.954
1.686041723412595e+45,14.956
1.6923340322272413e+45,14.958
1.69958269216986e+45,14.96
1.7028066737278686e+45,14.962
1.701039125884423e+45,14.964
1.7056732924369995e+45,14.966
1.7111004724709923e+45,14.968
1.715438124158769e+45,14.97
1.7173152733194948e+45,14.972
1.7131327614684828e+45,14.974
1.716062282909273e+45,14.976
1.7180505831755644e+45,14.978
1.7175089681567842e+45,14.98
1.7156215043749793e+45,14.982
1.7141567433731212e+45,14.984
1.7123902027389373e+45,14.986
1.7107754242035083e+45,14.988
1.714472564754224e+45,14.99
1.7132217610630283e+45,14.992
1.7071390240887278e+45,14.994
1.7009643413268557e+45,14.996
1.6971265042116246e+45,14.998
1.693349590818296e+45,15.0
1.6895026826845925e+45,15.002
1.68558521494804e+45,15.004
1.6818781000951138e+45,15.006
1.6794078900476232e+45,15.008
1.683287241353561e+45,15.01
1.687028780412826e+45,15.012
1.6780792526672813e+45,15.014
1.6777821164827516e+45,15.016
1.6774464996950464e+45,15.018
1.675561415967282e+45,15.02
1.6685368874649884e+45,15.022
1.661514286062358e+45,15.024
1.6557528071412394e+45,15.026
1.6495372695518804e+45,15.028
1.6429107205915697e+45,15.03
1.6396177521487652e+45,15.032
1.6346310870405807e+45,15.034
1.626699638783714e+45,15.036
1.6282646015140297e+45,15.038
1.63076000038547e+45,15.04
1.6299322974808585e+45,15.042
1.6276891094666743e+45,15.044
1.62539128169251e+45,15.046
1.6143142090665924e+45,15.048
1.6020737077933046e+45,15.05
1.5911761337340415e+45,15.052
1.585931199539486e+45,15.054
1.5820553744848207e+45,15.056
1.5762596033328785e+45,15.058
1.5703327894852096e+45,15.06
1.565092473701e+45,15.062
1.560568849195235e+45,15.064
1.5559784303861324e+45,15.066
1.5500690964171113e+45,15.068
1.5409378594897253e+45,15.07
1.533301239776319e+45,15.072
1.5277131045588314e+45,15.074
1.5208691469753023e+45,15.076
1.5060245711498452e+45,15.078
1.4970626873662252e+45,15.08
1.501138741897134e+45,15.082
1.499173275961512e+45,15.084
1.4959036749771782e+45,15.086
1.4882691268940596e+45,15.088
1.4836373419956848e+45,15.09
1.4790667449986405e+45,15.092
1.4722007521383396e+45,15.094
1.4646963401351092e+45,15.096
1.457255499680528e+45,15.098
1.4457027390048384e+45,15.1
1.4362849957325716e+45,15.102
1.4312385801481433e+45,15.104
1.4286844944479466e+45,15.106
1.4262842805873438e+45,15.108
1.4266710860234455e+45,15.11
1.428353229908003e+45,15.112
1.432746972840584e+45,15.114
1.4336039257159475e+45,15.116
1.4321003661995265e+45,15.118
1.4253642092344127e+45,15.12
1.4191688816107423e+45,15.122
1.413719333794621e+45,15.124
1.4124800934865602e+45,15.126
1.4091881435956002e+45,15.128
1.4035604079812646e+45,15.13
1.3980245410028983e+45,15.132
1.3930629866597599e+45,15.134
1.3923079532589178e+45,15.136
1.384931239626691e+45,15.138
1.3774573585405518e+45,15.14
1.372827841353494e+45,15.142
1.3688757168759932e+45,15.144
1.3648579393095676e+45,15.146
1.3607021004011984e+45,15.148
1.3563008691770094e+45,15.15
1.3518300980608344e+45,15.152
1.3517350257938644e+45,15.154
1.3502319287136235e+45,15.156
1.3493295552527914e+45,15.158
1.3433168417161283e+45,15.16
1.336554430837429e+45,15.162
1.3292141382915005e+45,15.164
1.3342225287306148e+45,15.166
1.3397428288259659e+45,15.168
1.3474498404182923e+45,15.17
1.3467376847259836e+45,15.172
1.3449548294144761e+45,15.174
1.3388524477203678e+45,15.176
1.3370110170744092e+45,15.178
1.3406282988790838e+45,15.18
1.3419618993777396e+45,15.182
1.3394646782758635e+45,15.184
1.336461870808926e+45,15.186
1.3321851069294084e+45,15.188
1.3247007272040887e+45,15.19
1.3236930926274901e+45,15.192
1.3214945439596742e+45,15.194
1.3199634728823025e+45,15.196
1.3173332718529109e+45,15.198
1.3173505216295904e+45,15.2
1.3104394522988038e+45,15.202
1.307446406401146e+45,15.204
1.2996393344134412e+45,15.206
1.2867690642208446e+45,15.208
1.2781885346264414e+45,15.21
1.2738305905969014e+45,15.212
1.271925672405016e+45,15.214
1.2669801409181333e+45,15.216
1.2698407354781328e+45,15.218
1.2684122192780815e+45,15.22
1.2668821625935286e+45,15.222
1.2653110312420668e+45,15.224
1.2631397242799079e+45,15.226
1.2601095591470817e+45,15.228
1.2570245841047801e+45,15.23
1.2578221393693527e+45,15.232
1.254533549776485e+45,15.234
1.2500291664318541e+45,15.236
1.245456541984654e+45,15.238
1.2408151426787432e+45,15.24
1.2377093616135542e+45,15.242
1.2345744306243177e+45,15.244
1.234502935843295e+45,15.246
1.2347306231315044e+45,15.248
1.2308680353548263e+45,15.25
1.2259279312030911e+45,15.252
1.2126000273667876e+45,15.254
1.2092034347140031e+45,15.256
1.2039272292377708e+45,15.258
1.1964165815135592e+45,15.26
1.1939131713339595e+45,15.262
1.1879188604990607e+45,15.264
1.177823644231661e+45,15.266
1.1702820602295077e+45,15.268
1.1663526991167052e+45,15.27
1.1625169408892145e+45,15.272
1.1586210025387848e+45,15.274
1.1546644105142058e+45,15.276
1.1496892223101459e+45,15.278
1.1433591048169818e+45,15.28
1.1385523839397409e+45,15.282
1.1299186978082828e+45,15.284
1.1200847502200715e+45,15.286
1.1260402152592927e+45,15.288
1.123281250467592e+45,15.29
1.1204729075259242e+45,15.292
1.1174132434541955e+45,15.294
1.1136024038288521e+45,15.296
1.1121118721059792e+45,15.298
1.1124501511303254e+45,15.3
1.1116308498127803e+45,15.302
1.1073811305325125e+45,15.304
1.1030685724796868e+45,15.306
1.098692686368497e+45,15.308
1.09760173347639e+45,15.31
1.0959917607998832e+45,15.312
1.0873306576508743e+45,15.314
1.0787242746088282e+45,15.316
1.0730170467710899e+45,15.318
1.0672203028270318e+45,15.32
1.057441233805578e+45,15.322
1.050858643422891e+45,15.324
1.0439167181435783e+45,15.326
1.0226994233631623e+45,15.328
1.0101917454214699e+45,15.33
1.002622369605022e+45,15.332
9.963268445165013e+44,15.334
9.867273177873468e+44,15.336
9.896469313215293e+44,15.338
9.882080012273512e+44,15.34
9.8987502942685e+44,15.342
9.826076574475647e+44,15.344
9.769557560801359e+44,15.346
9.724166216417095e+44,15.348
9.658809142235964e+44,15.35
9.592598646377556e+44,15.352
9.482454023818744e+44,15.354
9.410990176025576e+44,15.356
9.35406739764287e+44,15.358
9.247016965769178e+44,15.36
9.167875406335612e+44,15.362
9.127325139161071e+44,15.364
9.086206159329548e+44,15.366
9.064323186750158e+44,15.368
9.015376012904975e+44,15.37
8.952198486762441e+44,15.372
8.88786008852729e+44,15.374
8.822737882733897e+44,15.376
8.732356313274846e+44,15.378
8.640953281014905e+44,15.38
8.49843886392526e+44,15.382
8.33512155650064e+44,15.384
8.197016018290081e+44,15.386
7.930913703389959e+44,15.388
7.725729635417387e+44,15.39
7.587189976022194e+44,15.392
7.515518768737147e+44,15.394
7.356566790633652e+44,15.396
7.146972921605862e+44,15.398
6.9130171943050384e+44,15.4
6.7396155548209895e+44,15.402
6.6165893635393674e+44,15.404
6.54020811238738e+44,15.406
6.463051554768413e+44,15.408
6.398159641378053e+44,15.41
6.332601175464536e+44,15.412
6.269991360256647e+44,15.414
6.193383766693666e+44,15.416
6.1188305336300565e+44,15.418
6.043526154467918e+44,15.42
5.967464998860504e+44,15.422
5.890641401659618e+44,15.424
5.806035585300919e+44,15.426
5.730295939207958e+44,15.428
5.659576981281822e+44,15.43
5.595849293184824e+44,15.432
5.487191770859515e+44,15.434
5.398118903003058e+44,15.436
5.357992256941061e+44,15.438
5.313510324435342e+44,15.44
5.239076314309114e+44,15.442
5.162289766910417e+44,15.444
5.0810566974707065e+44,15.446
4.991122529913245e+44,15.448
4.8988526316672544e+44,15.45
4.800700111252218e+44,15.452
4.694547591636813e+44,15.454
4.606121802838132e+44,15.456
4.5429621441002444e+44,15.458
4.475388052182013e+44,15.46
4.399217404965036e+44,15.462
4.328032853176773e+44,15.464
4.2560975202625515e+44,15.466
4.183405989294691e+44,15.468
4.109952809420887e+44,15.47
4.035732495662384e+44,15.472
3.967674690761871e+44,15.474
3.887355487038898e+44,15.476
3.800565634363664e+44,15.478
3.712891827551358e+44,15.48
3.624327753285607e+44,15.482
3.534867058864924e+44,15.484
3.444503351971235e+44,15.486
3.3558076548423816e+44,15.488
3.3169318183271187e+44,15.49
3.2746993746706124e+44,15.492
3.2320361492540437e+44,15.494
3.188938923728133e+44,15.496
3.14921135021738e+44,15.498
3.1014294995764597e+44,15.5
3.059007584500842e+44,15.502
3.0064481269165674e+44,15.504
2.936642460120892e+44,15.506
2.870616603159161e+44,15.508
2.818492636563396e+44,15.51
2.7229543950338383e+44,15.512
2.6502844028754358e+44,15.514
2.5886975300551354e+44,15.516
2.55414841027824e+44,15.518
2.5192251943714275e+44,15.52
2.4883808344973464e+44,15.522
2.457198059426621e+44,15.524
2.4256744021995544e+44,15.526
2.392542612674782e+44,15.528
2.35423989080982e+44,15.53
2.3155322930479238e+44,15.532
2.2735353421992103e+44,15.534
2.2263687136818776e+44,15.536
2.1930686774006554e+44,15.538
2.159418485578465e+44,15.54
2.125415624186462e+44,15.542
2.091057563480972e+44,15.544
2.0609049312607427e+44,15.546
2.031422015863751e+44,15.548
2.0016262548808875e+44,15.55
1.9715153946202e+44,15.552
1.9449640235749653e+44,15.554
1.9181287929177748e+44,15.556
1.89100765411649e+44,15.558
1.864606733913554e+44,15.56
1.8358990010801955e+44,15.562
1.816674918419903e+44,15.564
1.7950866364673836e+44,15.566
1.7706941104232145e+44,15.568
1.751016311325797e+44,15.57
1.7311236714438565e+44,15.572
1.7110146354588449e+44,15.574
1.6845692492944277e+44,15.576
1.6496996794930134e+44,15.578
1.614470712866052e+44,15.58
1.5850054522001915e+44,15.582
1.5602732670196532e+44,15.584
1.5459075799207255e+44,15.586
1.5356560541766074e+44,15.588
1.5252841639275845e+44,15.59
1.5147910303912272e+44,15.592
1.5045650681618496e+44,15.594
1.4832221643218675e+44,15.596
1.4609782241898985e+44,15.598
1.4384990229195363e+44,15.6
1.4170290556285678e+44,15.602
1.395331931138712e+44,15.604
1.3734060129134705e+44,15.606
1.3512496541551807e+44,15.608
1.3288611977437257e+44,15.61
1.3076486118899426e+44,15.612
1.291843794954258e+44,15.614
1.2774783253872351e+44,15.616
1.2718238859678343e+44,15.618
1.2590010601435357e+44,15.62
1.2454108014577596e+44,15.622
1.2333771701344309e+44,15.624
1.2253050029587476e+44,15.626
1.2171384087658938e+44,15.628
1.2076971907229458e+44,15.63
1.2005387951159604e+44,15.632
1.194460921632386e+44,15.634
1.1883077806450056e+44,15.636
1.1851574812513073e+44,15.638
1.181886792368045e+44,15.64
1.1765457051011796e+44,15.642
1.171065669471723e+44,15.644
1.1654924000525484e+44,15.646
1.1597974988837942e+44,15.648
1.1490371732469772e+44,15.65
1.1354678893677283e+44,15.652
1.1283687161750312e+44,15.654
1.1241594006176297e+44,15.656
1.119217543406408e+44,15.658
1.112667753584432e+44,15.66
1.1076789040352505e+44,15.662
1.1045261306862317e+44,15.664
1.1025535484453746e+44,15.666
1.1005546738799229e+44,15.668
1.0944591248023131e+44,15.67
1.086972972059596e+44,15.672
1.0809759775449177e+44,15.674
1.0749132999212533e+44,15.676
1.0687844690557616e+44,15.678
1.0659924093021055e+44,15.68
1.0642246590379341e+44,15.682
1.059257071930667e+44,15.684
1.0570719828088862e+44,15.686
1.05727841143573e+44,15.688
1.0551116465713927e+44,15.69
1.0448485199538713e+44,15.692
1.0432698927151993e+44,15.694
1.0424276287144624e+44,15.696
1.0421198192240442e+44,15.698
1.0402301665179805e+44,15.7
1.0392317260898969e+44,15.702
1.0363449286921484e+44,15.704
1.0272913933442022e+44,15.706
1.0269104723251509e+44,15.708
1.0270893592785997e+44,15.71
1.0276119469046117e+44,15.712
1.0255187279290263e+44,15.714
1.0237801873711667e+44,15.716
1.0228485393211715e+44,15.718
1.0217337409689415e+44,15.72
1.020113677673316e+44,15.722
1.0184717760999475e+44,15.724
1.0157758315887121e+44,15.726
1.0137057981035639e+44,15.728
1.0127352859322722e+44,15.73
1.0126129867408722e+44,15.732
1.0123424757616112e+44,15.734
1.01218079536677e+44,15.736
1.0122016903398882e+44,15.738
1.0120496073248582e+44,15.74
1.0101366083519028e+44,15.742
1.0102753326203845e+44,15.744
1.0108470525837084e+44,15.746
1.0109722840937371e+44,15.748
1.0079375408803335e+44,15.75
1.007937058712372e+44,15.752
1.0041198542790162e+44,15.754
1.0047729889447282e+44,15.756
1.002574237748212e+44,15.758
1.0018474070305955e+44,15.76
1.0023885976106085e+44,15.762
1.002929073610512e+44,15.764
1.0034688272220547e+44,15.766
1.002372693609363e+44,15.768
1.0025306214856053e+44,15.77
1.00189644656504e+44,15.772
1.0019411521904333e+44,15.774
9.966308457135185e+43,15.776
9.951014596814313e+43,15.778
9.94122514261894e+43,15.78
9.940014386664969e+43,15.782
9.906443194214368e+43,15.784
9.900491000427265e+43,15.786
9.900338028347927e+43,15.788
9.886154538993004e+43,15.79
9.849312193576384e+43,15.792
9.836769826103724e+43,15.794
9.84321958703338e+43,15.796
9.808022841939648e+43,15.798
9.791678894705182e+43,15.8
9.796684903653414e+43,15.802
9.795885606608303e+43,15.804
9.769719292224224e+43,15.806
9.743245040343348e+43,15.808
9.724787895680419e+43,15.81
9.712347848974058e+43,15.812
9.691319654469031e+43,15.814
9.670456418201246e+43,15.816
9.652196155353042e+43,15.818
9.647970280825756e+43,15.82
9.653816375929627e+43,15.822
9.641377281093149e+43,15.824
9.644172926839326e+43,15.826
9.64694171736047e+43,15.828
9.623712744284208e+43,15.83
9.629637032389255e+43,15.832
9.635564929327403e+43,15.834
9.641496437035005e+43,15.836
9.64743155744782e+43,15.838
9.65337029250103e+43,15.84
9.647740285153282e+43,15.842
9.632128512826282e+43,15.844
9.637914370251885e+43,15.846
9.643702494566954e+43,15.848
9.615239609518082e+43,15.85
9.621032494184353e+43,15.852
9.62688546088033e+43,15.854
9.63274073611651e+43,15.856
9.638598311906215e+43,15.858
9.605584424055104e+43,15.86
9.604379517005653e+43,15.862
9.579541248045816e+43,15.864
9.58477385712982e+43,15.866
9.521625861162066e+43,15.868
9.507662314819034e+43,15.87
9.496824372182978e+43,15.872
9.502250597998543e+43,15.874
9.501944593834112e+43,15.876
9.499963339744984e+43,15.878
9.437358030824998e+43,15.88
9.4129435299797e+43,15.882
9.400906234622687e+43,15.884
9.406262889092408e+43,15.886
9.411618295052237e+43,15.888
9.416973909359364e+43,15.89
9.408783661801563e+43,15.892
9.413137043866432e+43,15.894
9.405586524169151e+43,15.896
9.371333183001103e+43,15.898
9.341087899859347e+43,15.9
9.340347295007981e+43,15.902
9.31649165622458e+43,15.904
9.32224718956134e+43,15.906
9.328005894108927e+43,15.908
9.333767768931739e+43,15.91
9.33953281307573e+43,15.912
9.319765545109874e+43,15.914
9.324961619880002e+43,15.916
9.330155702016242e+43,15.918
9.335347754442056e+43,15.92
9.310521783839148e+43,15.922
9.27898181456769e+43,15.924
9.252528402925746e+43,15.926
9.251727114216776e+43,15.928
9.2508656036474e+43,15.93
9.23959520993333e+43,15.932
9.245341401143631e+43,15.934
9.247915240795847e+43,15.936
9.247974015824397e+43,15.938
9.247981058970073e+43,15.94
9.252337543229796e+43,15.942
9.258149986509483e+43,15.944
9.256244258545358e+43,15.946
9.257378176277698e+43,15.948
9.250778531770574e+43,15.95
9.254076607092962e+43,15.952
9.259125763959457e+43,15.954
9.264170649415437e+43,15.956
9.26921120790384e+43,15.958
9.274247383503006e+43,15.96
9.27927911992455e+43,15.962
9.284306360510837e+43,15.964
9.288065532464988e+43,15.966
9.29159746848242e+43,15.968
9.288839503558778e+43,15.97
9.27845388576205e+43,15.972
9.247026841908953e+43,15.974
9.252766882682186e+43,15.976
9.25851040073588e+43,15.978
9.264257397591423e+43,15.98
9.270007874767217e+43,15.982
9.265570384076712e+43,15.984
9.252732177416655e+43,15.986
9.224656927264976e+43,15.988
9.2297491799904e+43,15.99
9.234845497160802e+43,15.992
9.239937494445663e+43,15.994
9.245025115854306e+43,15.996
9.238444563982618e+43,15.998
9.240716541308828e+43,16.0
1.948924150000479e+41,16.002
1.911844622099614e+41,16.004
1.8442296862165194e+41,16.006
1.7536542036286735e+41,16.008
1.726057658826078e+41,16.01
1.6302835007728969e+41,16.012
1.5485767188385855e+41,16.014
1.4519566984676747e+41,16.016
1.3905759856918997e+41,16.018
1.3326220194606207e+41,16.02
1.3212489090293291e+41,16.022
1.3097424146079622e+41,16.024
1.2937212104195153e+41,16.026
1.254178022015354e+41,16.028
1.2232386462778823e+41,16.03
1.183905949640944e+41,16.032
1.138638002463299e+41,16.034
1.1233359556030542e+41,16.036
1.1078683873899217e+41,16.038
1.08609367810209e+41,16.04
1.0420252998261819e+41,16.042
9.908652519325156e+40,16.044
9.295136282594573e+40,16.046
8.706239082479548e+40,16.048
8.434808366064724e+40,16.05
8.193016573174378e+40,16.052
7.948812951892554e+40,16.054
7.715783022656246e+40,16.056
7.443273284868658e+40,16.058
7.023514706646505e+40,16.06
6.679754759067802e+40,16.062
6.447151807467126e+40,16.064
6.297867121569622e+40,16.066
6.147066942256038e+40,16.068
5.949610775508286e+40,16.07
5.800233286907524e+40,16.072
5.537630478891829e+40,16.074
5.41782617046798e+40,16.076
5.36995292850558e+40,16.078
5.209830405571368e+40,16.08
5.109759377737019e+40,16.082
5.008653538081009e+40,16.084
4.917709864355751e+40,16.086
4.756440311241897e+40,16.088
4.593577210891765e+40,16.09
4.387517463348051e+40,16.092
4.2124097691838474e+40,16.094
4.03559207589425e+40,16.096
3.892880225706994e+40,16.098
3.748764939236911e+40,16.1
3.582406548877077e+40,16.102
3.40810588559515e+40,16.104
3.2321198266650364e+40,16.106
3.0544365267872943e+40,16.108
2.704953910243878e+40,16.11
2.539762993732833e+40,16.112
2.3731387144010694e+40,16.114
2.2470996584889285e+40,16.116
2.1708943588298549e+40,16.118
2.0939376881816496e+40,16.12
2.016224333796019e+40,16.122
1.937748949887971e+40,16.124
1.8585061574439947e+40,16.126
1.7784905440292262e+40,16.128
1.7247372354464543e+40,16.13
1.6745936351652093e+40,16.132
1.602500245259899e+40,16.134
1.5732586630004563e+40,16.136
1.5588430273216878e+40,16.138
1.5442607934471306e+40,16.14
1.5295107305447317e+40,16.142
1.48391855177277e+40,16.144
1.4491388541746884e+40,16.146
1.4311080834345898e+40,16.148
1.4178442490236121e+40,16.15
1.4044274779550345e+40,16.152
1.390856640974672e+40,16.154
1.3771306016619312e+40,16.156
1.3546749742371191e+40,16.158
1.3287935071906265e+40,16.16
1.3168551843145507e+40,16.162
1.3060057545748401e+40,16.164
1.2964015545726986e+40,16.166
1.2882583174143166e+40,16.168
1.2800122847970041e+40,16.17
1.2716626812520994e+40,16.172
1.2632087263422548e+40,16.174
1.2531733569480021e+40,16.176
1.2418247798913572e+40,16.178
1.2303447380215296e+40,16.18
1.2187322594978316e+40,16.182
1.2069863663088863e+40,16.184
1.1951060742363554e+40,16.186
1.1830903928184792e+40,16.188
1.172165972192712e+40,16.19
1.162396513390114e+40,16.192
1.153283090455775e+40,16.194
1.145712598938317e+40,16.196
1.1380476485227342e+40,16.198
